id,sex,age,city,country,friend_count,followers_count,pages,groups,posts_last_year,posts_likes,photos_last_year,photo_likes
803762987,2,26,60,1,0,0,0,0,0,0,0,0
803752703,2,27,60,1,4,0,0,1,7,14,1,3
803752207,2,27,60,1,9,1,0,2,7,17,1,2
803746999,2,28,60,1,1,0,0,0,0,0,1,0
803728919,2,30,60,1,9,0,7,17,3,0,5,0
803659297,2,32,60,1,0,0,0,0,0,0,0,0
803656154,2,33,60,1,0,0,0,0,0,0,0,0
803644035,2,36,60,1,0,0,0,0,2,0,16,0
803626327,2,33,60,1,0,0,1,13,0,0,0,0
803618744,2,34,60,1,0,0,0,0,0,0,0,0
803608551,2,33,60,1,0,1,0,1,0,0,0,0
803569878,2,34,60,1,0,0,0,0,1,0,1,0
803558922,2,25,60,1,0,0,0,0,0,0,0,0
803548371,2,25,60,1,0,0,3,3,1,0,1,0
803537595,2,39,-1,-1,0,0,1,1,0,0,0,0
803507242,2,39,60,1,0,0,0,0,0,0,0,0
803499508,2,35,60,1,0,0,0,0,0,0,0,0
803498569,2,32,60,1,0,0,0,0,0,0,0,0
803496064,2,32,60,1,0,0,0,0,0,0,0,0
803485155,2,35,60,1,1,0,1,4,2,0,3,0
803472341,2,28,60,1,0,0,0,0,0,0,0,0
803470708,2,35,60,1,0,0,1,2,19,7,1,2
803468931,2,27,60,1,0,0,0,0,0,0,0,0
803465814,2,32,60,1,0,0,0,0,0,0,0,0
803456295,2,37,60,1,2,0,4,4,0,0,0,0
803451744,2,25,60,1,0,0,0,8,0,0,1,0
803422442,2,27,60,1,0,0,0,2,0,0,0,0
803407229,2,29,60,1,1,0,0,0,0,0,0,0
803400488,2,33,60,1,1,0,0,0,0,0,0,0
803390118,2,34,60,1,0,2,9,10,0,0,1,1
803364412,2,31,924,17,9,2,0,0,1,2,1,2
803353425,2,29,60,1,0,1,1,1,0,0,0,0
803349188,2,28,60,1,0,0,0,0,1,0,2,0
803346548,2,39,60,1,6,0,0,3,0,0,0,0
803346501,2,35,60,1,7,3,1,10,7,33,7,39
803339624,2,29,60,1,0,0,0,0,0,0,0,0
803334085,2,37,60,1,0,1,0,0,0,0,0,0
803315167,2,29,60,1,0,0,1,1,0,0,0,0
803294396,2,38,60,1,0,1,0,0,0,0,0,0
803252624,2,30,60,1,0,0,0,0,1,0,1,0
803219075,2,25,60,1,1,0,0,0,0,0,0,0
803216798,2,30,60,1,0,0,0,0,0,0,0,0
803207923,2,28,60,1,9,3,1,1,2,2,1,0
803183861,2,33,60,1,0,1,0,0,0,0,0,0
803177300,2,33,60,1,0,1,2,4,2,1,1,0
803175383,2,34,60,1,0,1,0,0,0,0,0,0
803167320,2,32,60,1,5,1,0,0,0,0,0,0
803125857,2,34,60,1,0,1,0,0,0,0,0,0
803111057,2,25,60,1,0,0,0,0,0,0,0,0
803047395,2,32,60,1,1,1,0,0,0,0,0,0
803018478,2,32,-1,-1,0,1,0,0,1,1,1,1
802988969,2,31,60,1,1,1,0,0,0,0,0,0
802986410,2,33,60,1,0,0,0,0,0,0,0,0
802968945,2,32,60,1,0,0,0,0,0,0,0,0
802958506,2,37,60,1,0,5,0,0,0,0,0,0
802932899,2,34,60,1,3,4,3,3,1,2,1,2
802924848,2,32,60,1,19,0,0,1,1,2,1,2
802892778,2,29,60,1,0,1,0,0,0,0,0,0
802876049,2,38,60,1,0,0,0,0,0,0,0,0
802868921,2,38,60,1,8,0,1,1,0,0,1,1
802848188,2,29,60,1,0,2,0,0,0,0,1,0
802828065,2,30,60,1,0,0,6,8,0,0,0,0
802826181,2,30,60,1,1,1,0,0,0,0,0,0
802806661,2,34,60,1,0,0,0,0,0,0,0,0
802804105,2,31,60,1,0,2,0,0,0,0,0,0
802789616,2,32,60,1,0,0,0,0,0,0,0,0
802767708,2,32,60,1,0,1,0,0,0,0,0,0
802755605,2,31,60,1,0,1,0,2,0,0,0,0
802684388,2,31,60,1,0,0,0,0,0,0,0,0
802660758,2,28,60,1,0,0,0,0,0,0,0,0
802649562,2,31,60,1,0,0,0,0,0,0,0,0
802643818,2,37,-1,-1,56,3,12,20,5,4,9,9
802641407,2,32,60,1,0,0,0,0,0,0,0,0
802625541,2,26,60,1,5,1,0,1,3,1,5,2
802600284,2,29,60,1,3,4,1,1,9,1,1,0
802576165,2,37,60,1,1,0,3,3,0,0,0,0
802564620,2,31,60,1,0,2,1,1,0,0,0,0
802553389,2,27,60,1,30,15,55,80,48,7,9,28
802552253,2,35,60,1,0,1,0,0,0,0,0,0
802546567,2,32,60,1,1,1,4,5,0,0,1,0
802527695,2,27,60,1,0,0,0,0,0,0,0,0
802469049,2,27,-1,-1,1,3,0,0,1,1,3,1
802465581,2,30,1315,2,0,0,0,0,0,0,0,0
802450158,2,33,60,1,0,1,0,0,0,0,0,0
802445163,2,28,60,1,0,1,0,0,0,0,0,0
802432812,2,25,-1,-1,0,1,41,51,0,0,1,0
802424805,2,31,60,1,4,0,0,0,1,0,1,0
802397767,2,36,60,1,31,3,12,13,0,0,4,3
802396121,2,26,-1,-1,11,0,0,0,0,0,0,0
802391236,2,35,60,1,1,4,14,18,1,1,1,1
802365782,2,27,60,1,0,0,0,0,0,0,0,0
802365230,2,25,60,1,0,1,0,1,1,1,0,0
802344416,2,33,60,1,0,2,0,2,0,0,1,0
802338046,2,25,60,1,0,0,0,1,0,0,0,0
802320429,2,32,60,1,0,0,1,1,2,0,3,0
802318127,2,37,60,1,0,4,0,1,0,0,1,0
802309596,2,37,60,1,1,2,0,1,1,3,1,3
802288900,2,29,60,1,0,1,1,1,0,0,0,0
802286617,2,37,60,1,0,1,0,1,0,0,0,0
802278422,2,33,60,1,2,2,0,0,1,0,1,0
802272242,2,33,60,1,5,5,0,0,0,0,1,0
802248627,2,28,60,1,14,5,0,0,0,0,1,0
802237964,2,30,-1,-1,4,1,0,1,1,0,1,0
802225252,2,28,60,1,1,0,0,0,1,0,5,0
802214958,2,32,60,1,0,0,5,12,0,0,0,0
802213059,2,31,60,1,12,2,1,2,7,25,10,17
802209312,2,33,60,1,0,0,3,6,2,0,0,0
802198873,2,32,60,1,2,0,6,10,3,1,2,0
802195486,2,26,60,1,2,0,22,35,1,0,1,2
802186451,2,34,60,1,0,0,1,1,1,1,1,1
802181487,2,36,60,1,15,2,21,-1,3,4,8,6
802181178,2,27,60,1,0,2,0,2,0,0,0,0
802179121,2,36,60,1,16,2,37,48,1,2,47,41
802174526,2,33,60,1,1,1,0,0,0,0,0,0
802174271,2,35,60,1,1,1,0,0,1,0,1,0
802172095,2,28,60,1,0,0,1,1,0,0,0,0
802166136,2,35,60,1,0,3,0,0,0,0,0,0
802160513,2,39,60,1,1,0,5,6,1,1,1,1
802151463,2,35,60,1,0,0,0,0,0,0,0,0
802111054,2,32,60,1,2,2,1,4,0,0,0,0
802110435,2,37,60,1,0,0,0,0,0,0,0,0
802069230,2,32,60,1,0,0,0,0,0,0,0,0
802064572,2,35,60,1,0,0,0,0,0,0,0,0
802063850,2,26,60,1,6,0,0,0,0,0,1,0
802054346,2,32,60,1,0,2,0,0,1,1,1,1
802037288,2,31,60,1,1,0,1,1,0,0,0,0
802033935,2,37,60,1,1,0,2,2,2,1,1,1
801997862,2,25,60,1,0,0,2,2,0,0,0,0
801997038,2,37,60,1,1,2,4,5,6,12,1,2
801993306,2,33,60,1,6,4,10,19,5,0,8,0
801991119,2,28,60,1,0,0,0,0,0,0,0,0
801975631,2,28,60,1,1,0,0,0,1,0,1,0
801953911,2,34,60,1,0,0,0,0,0,0,0,0
801952734,2,33,60,1,0,0,0,0,0,0,0,0
801943392,2,30,-1,-1,51,6,0,-1,2,18,6,20
801937781,2,37,60,1,5,4,1,1,0,0,1,0
801936171,2,27,60,1,0,0,3,4,0,0,0,0
801931166,2,28,60,1,11,5,0,0,2,7,2,8
801929699,2,35,60,1,1,0,0,0,0,0,0,0
801918302,2,30,60,1,0,0,1,1,1,0,0,0
801881333,2,38,-1,-1,1,0,1,2,1,1,1,2
801879197,2,36,60,1,14,6,1,1,1,3,1,3
801863167,2,27,60,1,7,0,27,-1,2,0,10,18
801860071,2,27,60,1,0,0,0,0,0,0,0,0
801782966,2,35,60,1,0,0,0,0,0,0,0,0
801776501,2,28,-1,-1,12,7,2,3,0,0,1,2
801749601,2,27,60,1,3,0,0,0,1,0,1,0
801745554,2,29,60,1,0,0,0,0,0,0,0,0
801734836,2,31,60,1,0,0,0,0,0,0,0,0
801722953,2,39,60,1,0,2,1,1,0,0,1,0
801621724,2,33,60,1,0,1,0,0,1,1,1,1
801593615,2,34,60,1,0,0,4,9,0,0,0,0
801592748,2,31,60,1,1,1,0,1,2,2,3,1
801559593,2,32,60,1,0,1,1,1,0,0,0,0
801548040,2,39,60,1,0,0,0,0,0,0,0,0
801547696,2,28,60,1,0,3,0,0,0,0,1,0
801535001,2,32,60,1,0,1,4,4,0,0,0,0
801519019,2,37,60,1,0,0,0,0,0,0,0,0
801512506,2,37,60,1,0,3,6,9,1,1,1,1
801476571,2,35,1901538,145,1,5,0,0,3,3,1,1
801463505,2,31,60,1,0,0,1,1,0,0,0,0
801450146,2,39,60,1,14,17,87,121,14,5,1,5
801447287,2,30,60,1,0,0,0,0,0,0,0,0
801440361,2,35,60,1,1908,367,1,1,100,11,6,9
801416997,2,38,60,1,0,0,0,0,0,0,0,0
801401046,2,25,60,1,0,0,0,0,0,0,0,0
801394961,2,30,60,1,0,2,1,1,0,0,1,0
801374292,2,36,60,1,0,0,0,0,0,0,0,0
801364388,2,28,60,1,0,1,4,5,0,0,0,0
801357229,2,28,60,1,1,0,0,0,0,0,0,0
801348793,2,32,60,1,0,1,0,1,0,0,1,1
801348300,2,28,60,1,0,1,0,0,0,0,0,0
801324137,2,38,60,1,0,1,0,1,0,0,0,0
