id,sex,age,city,country,friend_count,followers_count,pages,groups,posts_last_year,posts_likes,photos_last_year,photo_likes
805546283,2,54,151,1,0,0,1,1,0,0,0,0
805529191,2,41,151,1,0,1,1,1,1,1,1,0
805487686,2,40,151,1,0,0,0,0,0,0,0,0
805476198,2,44,151,1,0,0,0,0,0,0,0,0
805452558,2,46,151,1,0,0,0,0,0,0,0,0
805425429,2,51,151,1,0,0,0,0,0,0,0,0
805399293,2,45,-1,-1,1,1,9,13,8,0,1,0
805354726,2,45,151,1,0,2,1,4,5,1,2,1
805351322,2,53,151,1,14,1,0,0,1,0,1,0
805318166,2,45,151,1,0,0,1,1,0,0,0,0
805316688,2,41,151,1,0,0,12,16,0,0,0,0
805253312,2,40,151,1,0,0,0,0,0,0,0,0
805249206,2,54,151,1,0,0,0,0,1,0,1,0
805205944,2,44,151,1,1,0,0,0,1,0,2,0
805166347,2,48,151,1,0,0,3,5,0,0,0,0
805152524,2,45,151,1,4,0,0,0,0,0,0,0
805068614,2,42,151,1,0,0,1,1,0,0,0,0
805051610,2,43,151,1,0,0,2,2,0,0,0,0
804984317,2,51,151,1,1,0,0,1,0,0,0,0
804938761,2,41,151,1,0,1,0,0,0,0,1,0
804930616,2,48,151,1,1,0,0,0,0,0,0,0
804917872,2,44,151,1,0,0,0,0,0,0,0,0
804916844,2,43,151,1,0,0,0,0,0,0,0,0
804916550,2,48,151,1,10,2,34,45,7,4,1,4
804908824,2,46,151,1,2,0,0,0,0,0,0,0
804884864,2,42,151,1,0,0,0,1,1,0,0,0
804884107,2,51,151,1,0,2,0,0,2,2,1,2
804866957,2,45,151,1,4,1,2,8,7,0,6,0
804851199,2,50,151,1,0,0,0,0,0,0,0,0
804848813,2,50,151,1,0,7,0,0,1,3,1,3
804822439,2,54,151,1,0,2,0,0,0,0,0,0
804775797,2,44,151,1,0,0,0,0,0,0,0,0
804721086,2,49,151,1,5,6,0,0,4,5,2,4
804648655,2,49,151,1,0,0,30,36,0,0,0,0
804642255,2,45,151,1,0,0,1,1,1,1,1,0
804609901,2,48,151,1,0,20,0,0,4,36,2,5
804594203,2,41,151,1,1,0,0,2,1,1,1,1
804587676,2,55,151,1,0,0,1,1,1,0,1,0
804581897,2,42,151,1,0,0,0,0,0,0,0,0
804508964,2,49,151,1,8,0,1,2,0,0,0,0
804495843,2,48,151,1,0,0,0,0,0,0,0,0
804462150,2,45,151,1,22,0,4,6,12,0,3,0
804436706,2,43,151,1,57,9,120,132,1,45,1,44
804389184,2,43,151,1,0,0,0,0,1,1,1,1
804379971,2,41,151,1,0,1,0,1,0,0,0,0
804378017,2,42,151,1,0,0,0,0,0,0,0,0
804346935,2,48,151,1,0,0,0,0,0,0,1,0
804342718,2,40,151,1,772,1,0,-1,5,502,8,562
804282753,2,53,151,1,0,0,29,-1,0,0,0,0
804168637,2,42,151,1,0,0,1,1,0,0,0,0
804153360,2,43,151,1,0,0,1,1,0,0,0,0
804151263,2,44,151,1,7,1,1,2,1,3,9,11
804137428,2,51,151,1,0,1,0,0,0,0,0,0
804065432,2,46,151,1,0,0,0,0,0,0,0,0
804018895,2,47,151,1,0,1,0,0,0,0,1,0
804011578,2,43,151,1,0,1,0,0,1,0,1,0
803990076,2,46,151,1,0,0,0,0,0,0,0,0
803968210,2,55,151,1,0,0,29,-1,7,7,2,2
803933588,2,47,151,1,0,1,0,0,0,0,1,0
803872947,2,46,151,1,0,0,0,0,0,0,0,0
803814779,2,47,151,1,0,0,0,0,0,0,0,0
803811827,2,42,1008020,1,0,7,1,1,0,0,1,0
803808584,2,43,151,1,18,6,0,0,1,0,1,0
803800572,2,53,151,1,3,9,0,0,1,3,1,3
803782394,2,44,151,1,1,0,0,0,0,0,0,0
803766113,2,45,151,1,22,3,0,0,1,0,1,0
803743151,2,48,151,1,0,2,0,0,0,0,0,0
803738635,2,49,151,1,1,0,0,0,0,0,0,0
803724632,2,55,151,1,0,0,3,3,0,0,0,0
803708265,2,43,151,1,360,1743,1,1,1,0,1,0
803701679,2,54,151,1,0,0,0,0,0,0,0,0
803561832,2,53,151,1,16,9,0,0,2,1,1,1
803468398,2,45,151,1,0,1,0,0,0,0,0,0
803428730,2,47,151,1,0,0,0,0,0,0,0,0
803422762,2,46,151,1,1,6,0,0,1,4,1,4
803390922,2,43,151,1,30,1,1,-1,2,3,1,5
803390542,2,46,151,1,0,1,1,1,0,0,0,0
803320494,2,51,151,1,0,1,0,0,0,0,0,0
803303133,2,40,151,1,4,0,2,4,0,0,0,0
803301611,2,55,151,1,0,0,0,0,0,0,0,0
803252517,2,43,151,1,0,0,0,1,0,0,0,0
803243196,2,46,151,1,3,0,0,0,9,1,3,1
803188705,2,48,151,1,0,0,0,0,0,0,0,0
803188092,2,52,151,1,0,2,0,0,0,0,0,0
803169760,2,42,151,1,4,4,0,2,0,0,0,0
803095323,2,44,151,1,58,26,68,99,1,16,1,17
